id,imdb_title_id,title,original_title,year,date_published,genre,duration,country,language,director,writer,production_company,actors,description,avg_vote,votes,budget,usa_gross_income,worlwide_gross_income,metascore,reviews_from_users,reviews_from_critics,,lead_actors,y
603,tt5685004,kolahi baraye baran,kolahi baraye baran,2007,15/08/2007,"comedy, drama",94,iran,persian,masoud navabi,fereydoun farhudi,,"reza attaran, hadis foladvand, mehran ghafoorian, zohre hamidi, felor nazari, fathali oveisi, mehran rajabi, javad razavian, seyyed mohammadreza vaziri",baran hires ebi in order to grab pirooz's attention and encourage him to marry her.,4.1,177,,,,,,4,,"reza attaran, hadis foladvand, mehran ghafoorian, zo","hre hamidi, felor nazari, fathali oveisi, mehran rajabi, javad razavian, seyyed mohammadreza vaziri"
604,tt5687212,taymour and shafika,taymour and shafika,2007,22/06/2007,"action, comedy, romance",99,egypt,arabic,khalid marie,tamer habib,al massa art production,"ahmed el-sakka, mona zaki, boutros ghali","a love story between a private security guard for senior state officials, ""taymour"" and shafeeka, his neighbor, who holds her phd.",5.8,676,,,,,1,,,"ahmed el-sakka, mona zaki, boutros ghali",
605,tt6389290,rafighe bad,rafighe bad,2007,31/10/2007,"comedy, drama",93,iran,persian,abbas ahmadi motlagh,iraj tahmasb,sahra films production,"hamid jebeli, rima raminfar, homa rusta, iraj tahmasb",habib returns to iran after many years and goes after his fellow aziz but finds him in an asylum not talking and not remembering anything about his past. by the request of the doctors habib...,6.1,132,$ 150000,,,,,,,"hamid jebeli, rima raminfar, homa rusta, iraj tahm",asb
606,tt6490990,jojo's bizarre adventure: phantom blood,jojo's bizarre adventure: phantom blood,2007,17/02/2007,"animation, action, adventure",100,japan,japanese,jun'ichi yamamoto,"hirohiko araki, mitsuhiro yamada",app studio,"tsutomu isobe, katsuyuki konishi, rikiya koyama, hikaru midorikawa, nana mizuki, tôru nara, yoshisada sakaguchi, yoshinori sonobe",a rivalry between two heirs to an estate escalates into a supernatural quest when one of them becomes a vampire and the other sets out to stop him.,7.8,402,,,,,,,,"tsutomu isobe, katsuyuki konishi, rikiya koyama, h","ikaru midorikawa, nana mizuki, tôru nara, yoshisada sakaguchi, yoshinori sonobe"
607,tt7278702,ma-eulgeumgo yeonswaeseub gyeogsageon,ma-eulgeumgo yeonswaeseub gyeogsageon,2007,14/11/2007,"comedy, crime",115,south korea,korean,sang jun park,,,"yun-shik baek, mun-shik lee, hyo-jun park, sang-ho kim, mi-ran ra","desperate for money to save his sick daughters life, a father decides to rob a bank, unluckily on the same day as a real burglar and a safe-cracker.",6,105,,,,,2,,,"yun-shik baek, mun-shik lee, hyo-jun park, sang","-ho kim, mi-ran ra"
608,tt0119970,quality time,quality time,2008,2008,"comedy, drama, sci-fi",82,"india, usa",english,chris lamont,"craig belanger, craig belanger",valley films,"corin nemec, bruce weitz, nancy allen, john de lancie, gail strickland, meredith salenger, jesse bob harper, jennifer blanc-biehn, rollin herold, rif hutton, misa koprova, jeff kueppers, mary elizabeth mcglynn, lex medlin, jeanette miller","in an apocalyptic future, a serial killer holds his family and another family hostage in an attempt to change his life.",3.8,100,,,,,2,2,,"corin nemec, bruce weitz, nancy allen, john de la","ncie, gail strickland, meredith salenger, jesse bob harper, jennifer blanc-biehn, rollin herold, rif hutton, misa koprova, jeff kueppers, mary elizabeth mcglynn, lex medlin, jeanette miller"
609,tt0177636,geliebte clara,geliebte clara,2008,04/12/2008,"biography, drama, music",107,"germany, france, hungary",german,helma sanders-brahms,"helma sanders-brahms, nicole-lise bernheim",filmstiftung nordrhein-westfalen,"martina gedeck, pascal greggory, malik zidi, aline annessy, brigitte annessy, luc annessy, marine annessy, jacques breuer, sascha caparros, michael court, rainer delventhal, clara eichinger, béla fesztbaum, rainer goernemann, domonkos héja",a look at the lives of 19th-century composers clara and robert schumann.,5.8,248,dem 6200000,,$ 700302,,4,10,,"martina gedeck, pascal greggory, malik zidi, aline ann","essy, brigitte annessy, luc annessy, marine annessy, jacques breuer, sascha caparros, michael court, rainer delventhal, clara eichinger, béla fesztbaum, rainer goernemann, domonkos héja"
610,tt0200465,the bank job,the bank job,2008,29/02/2008,"crime, thriller",111,"uk, usa, australia","english, latin",roger donaldson,"dick clement, ian la frenais",mosaic media group,"jason statham, saffron burrows, stephen campbell moore, daniel mays, james faulkner, alki david, michael jibson, georgia taylor, richard lintern, peter bowles, alistair petrie, hattie morahan, julian lewis jones, andrew brooke, rupert frazer",martine offers terry a lead on a foolproof bank hit on london's baker street. she targets a roomful of safe deposit boxes worth millions in cash and jewelry. but terry and his crew don't realize the boxes also contain a treasure trove of dirty secrets - secrets that will thrust them into a deadly web of corruption and illicit scandal.,7.2,167682,$ 20000000,$ 30060660,$ 64828421,69,202,231,,"jason statham, saffron burrows, stephen campbel","l moore, daniel mays, james faulkner, alki david, michael jibson, georgia taylor, richard lintern, peter bowles, alistair petrie, hattie morahan, julian lewis jones, andrew brooke, rupert frazer"
611,tt0211946,berlin calling,berlin calling,2008,02/10/2008,"comedy, drama, music",100,germany,german,hannes stöhr,hannes stöhr,sabotage films gmbh,"paul kalkbrenner, rita lengyel, corinna harfouch, araba walton, peter schneider, rolf peter kahl, henriette müller, udo kroschwald, megan gay, max mauff, peter moltzen, dirk borchardt, erdal yildiz, ernest hausmann, andré hoffmann",a man tours clubs around the globe with his manager and girlfriend. on the eve of their largest album release he is admitted to a psychiatric clinic after overdosing at a gig.,7.3,12470,,,$ 598894,,11,29,,"paul kalkbrenner, rita lengyel, corinna harfouch,","araba walton, peter schneider, rolf peter kahl, henriette müller, udo kroschwald, megan gay, max mauff, peter moltzen, dirk borchardt, erdal yildiz, ernest hausmann, andré hoffmann"
612,tt0319115,brothel,brothel,2008,27/02/2008,"drama, horror",96,usa,english,amy waddell,amy waddell,mount parnassus pictures,"serena scott thomas, brett cullen, christian martin, bruce payne, grace zabriskie, sarah lassez, andrea morris, lisa banes, yvonne sciò, whip hubley, gerard maguire, maximo morrone, or nili azulay, jay gira, tim murphy","after her lover commits suicide, julianne runs away from her life in the city and moves in the small ghost town of jerome, arizona. she purchases an abandoned brothel from the turn of the ...",4.1,222,,,,,5,2,,"serena scott thomas, brett cullen, christian martin",", bruce payne, grace zabriskie, sarah lassez, andrea morris, lisa banes, yvonne sciò, whip hubley, gerard maguire, maximo morrone, or nili azulay, jay gira, tim murphy"
613,tt0357668,the flyboys,the flyboys,2008,15/08/2008,"action, adventure, drama",118,usa,english,rocco devilliers,"gregory c. haynes, jason devilliers",dark coast pictures,"jesse james, reiley mcclendon, stephen baldwin, tom sizemore, j. todd adams, dallen gettling, jennifer slimko, robert costanzo, vince cecere, frank d'amico, harrison young, blaire baron, tommy hinkley, joanne baron, dylan kasch",two boys from a small town find their courage tested when they accidentally stow away aboard an airplane owned by the mob.,6.9,2975,,$ 144680,$ 144680,,74,12,,"jesse james, reiley mcclendon, stephen baldwin, to","m sizemore, j. todd adams, dallen gettling, jennifer slimko, robert costanzo, vince cecere, frank d'amico, harrison young, blaire baron, tommy hinkley, joanne baron, dylan kasch"
614,tt0361500,delgo,delgo,2008,12/12/2008,"animation, adventure, comedy",94,usa,english,"marc f. adler, jason maurer","patrick j. cowan, carl dream",electric eye entertainment corporation,"freddie prinze jr., chris kattan, jennifer love hewitt, anne bancroft, val kilmer, malcolm mcdowell, michael clarke duncan, louis gossett jr., eric idle, burt reynolds, kelly ripa, sally kellerman, jed rhein, melissa mcbride, jeff winter","delgo, an adventurous but naive teenager, must rally his group of friends to protect their world from conflict between the lockni and nohrin people.",4.3,2744,$ 40000000,$ 694782,$ 694782,27,29,44,,"freddie prinze jr., chris kattan, jennifer love hewi","tt, anne bancroft, val kilmer, malcolm mcdowell, michael clarke duncan, louis gossett jr., eric idle, burt reynolds, kelly ripa, sally kellerman, jed rhein, melissa mcbride, jeff winter"
615,tt0363240,christmas on mars,christmas on mars,2008,24/05/2008,"music, sci-fi",83,usa,english,"wayne coyne, bradley beesley",wayne coyne,,"steven drozd, wayne coyne, steve burns, fred armisen, scott booker, al cory, dennis coyne, kenny coyne, mark degraffenried, adam goldberg, freddy harth, peter hermes, josh higgins, ellen isbell, michael ivins","major syrtis goes insane as he tries to improve morale in an abandoned colony on mars through a christmas pageant, where the first colonist baby will be born.",5.4,726,,,,,10,16,,"steven drozd, wayne coyne, steve burns, fred armisen",", scott booker, al cory, dennis coyne, kenny coyne, mark degraffenried, adam goldberg, freddy harth, peter hermes, josh higgins, ellen isbell, michael ivins"
616,tt0363780,lymelife,lymelife,2008,12/11/2009,"comedy, drama, romance",95,usa,english,derick martini,"derick martini, steven martini",bartlett films,"rory culkin, alec baldwin, jill hennessy, emma roberts, timothy hutton, cynthia nixon, logan huffman, brandon thane wilson, adam scarimbolo, kieran culkin, phillip pennestri, louis ruffolo jr., beepers",a family unit begins to bow under the pressure of a failing marriage.,6.9,13486,$ 1500000,$ 421307,$ 526245,64,53,158,,"rory culkin, alec baldwin, jill hennessy, emma rob","erts, timothy hutton, cynthia nixon, logan huffman, brandon thane wilson, adam scarimbolo, kieran culkin, phillip pennestri, louis ruffolo jr., beepers"
617,tt0364970,babylon a.d.,babylon a.d.,2008,29/08/2008,"action, adventure, sci-fi",90,"france, uk","english, russian",mathieu kassovitz,"maurice g. dantec, mathieu kassovitz",babylon,"vin diesel, michelle yeoh, mélanie thierry, gérard depardieu, charlotte rampling, mark strong, lambert wilson, jérôme le banner, joel kirby, souleymane dicko, david belle, radek bruna, jan unger, abraham belaga, gary cowan",veteran-turned-mercenary toorop takes the high-risk job of escorting a woman from russia to america. little does he know that she is host to an organism that a cult wants to harvest in order to produce a genetically modified messiah.,5.6,90797,$ 70000000,$ 22532572,$ 72109200,26,223,166,,"vin diesel, michelle yeoh, mélanie thierry, gérard de","pardieu, charlotte rampling, mark strong, lambert wilson, jérôme le banner, joel kirby, souleymane dicko, david belle, radek bruna, jan unger, abraham belaga, gary cowan"
618,tt0365675,der rote baron,der rote baron,2008,10/04/2008,"action, adventure, biography",106,"germany, uk","german, english, french",nikolai müllerschön,nikolai müllerschön,niama film,"tomás koutník, tomás ibl, albert franc, matthias schweighöfer, maxim mehmet, hanno koffler, til schweiger, richard krajco, joseph fiennes, steffen schroeder, lukás príkazský, lena headey, ondrej volejník, jirí wohanka, iveta jirícková","german biopic loosely based on the world war i fighter ace manfred von richthofen, nicknamed the red baron by friend and foe alike.",6.4,11201,eur 18000000,$ 37189,$ 2783332,,78,28,,"tomás koutník, tomás ibl, albert franc, matthias sc","hweighöfer, maxim mehmet, hanno koffler, til schweiger, richard krajco, joseph fiennes, steffen schroeder, lukás príkazský, lena headey, ondrej volejník, jirí wohanka, iveta jirícková"
619,tt0367882,indiana jones and the kingdom of the crystal skull,indiana jones and the kingdom of the crystal skull,2008,22/05/2008,"action, adventure",122,usa,"english, german, russian",steven spielberg,"david koepp, george lucas",paramount pictures,"harrison ford, cate blanchett, karen allen, shia labeouf, ray winstone, john hurt, jim broadbent, igor jijikine, dimitri diatchenko, ilia volok, emmanuel todorov, pasha d. lychnikoff, andrew divoff, venya manzyuk, alan dale","in 1957, archaeologist and adventurer dr. henry ""indiana"" jones, jr. is called back into action and becomes entangled in a soviet plot to uncover the secret behind mysterious artifacts known as the crystal skulls.",6.1,401026,$ 185000000,$ 317101119,$ 786636033,65,2115,467,,"harrison ford, cate blanchett, karen allen, shia lab","eouf, ray winstone, john hurt, jim broadbent, igor jijikine, dimitri diatchenko, ilia volok, emmanuel todorov, pasha d. lychnikoff, andrew divoff, venya manzyuk, alan dale"
620,tt0368563,possession,possession,2008,16/07/2009,"drama, horror, mystery",85,usa,english,"joel bergvall, simon sandquist","michael petroni, won-mi byun",yari film group (yfg),"sarah michelle gellar, lee pace, michael landes, tuva novotny, chelah horsdal, dhirendra, paul jarrett, william b. davis, veena sood, peter bryant, jörgen sandell, donna yamamoto, suzanne bastien, mark louie, michael jonsson","a woman's life is thrown into chaos after a freak car accident sends her husband and brother-in-law into comas. thrills arrive after the brother-in-law wakes up, thinking he's his brother.",5.6,6902,,,$ 682173,,23,22,,"sarah michelle gellar, lee pace, michael landes, tuv","a novotny, chelah horsdal, dhirendra, paul jarrett, william b. davis, veena sood, peter bryant, jörgen sandell, donna yamamoto, suzanne bastien, mark louie, michael jonsson"
621,tt0369424,the horror vault,the horror vault,2008,31/10/2016,"horror, thriller",111,"denmark, usa, australia, uk",english,"rusty apper, david boone","rusty apper, drew english",cetus productions,"claire ross-brown, kim sønderholm, sally wells cook, chad mehle, elisa richardson, james terry, heather tom, jonathon trent, mandy amano, jerod edington, rusty apper, katelin ewing, joyia fitch, paul kelleher, maja muhlack","nine tales of human cruelty, nine tales of human depravity, nine tales of true horror",4.4,197,$ 750000,,,,2,9,,"claire ross-brown, kim sønderholm, sally wells cook,","chad mehle, elisa richardson, james terry, heather tom, jonathon trent, mandy amano, jerod edington, rusty apper, katelin ewing, joyia fitch, paul kelleher, maja muhlack"
622,tt0369436,four christmases,four christmases,2008,26/11/2008,"comedy, drama, romance",88,"germany, usa",english,seth gordon,"matt allen, caleb wilson",new line cinema,"vince vaughn, reese witherspoon, robert duvall, sissy spacek, jon voight, jon favreau, mary steenburgen, dwight yoakam, tim mcgraw, kristin chenoweth, katy mixon, colleen camp, jeanette miller, jack donner, steve wiebe",a couple struggles to visit all four of their divorced parents on christmas.,5.6,58982,$ 80000000,$ 120146040,$ 163733697,41,139,143,,"vince vaughn, reese witherspoon, robert duvall, si","ssy spacek, jon voight, jon favreau, mary steenburgen, dwight yoakam, tim mcgraw, kristin chenoweth, katy mixon, colleen camp, jeanette miller, jack donner, steve wiebe"
623,tt0371746,iron man,iron man,2008,02/05/2008,"action, adventure, sci-fi",126,usa,"hungarian, kurdish, hindi, english, persian, urdu, arabic",jon favreau,"mark fergus, hawk ostby",paramount pictures,"robert downey jr., terrence howard, jeff bridges, gwyneth paltrow, leslie bibb, shaun toub, faran tahir, clark gregg, bill smitrovich, sayed badreya, paul bettany, jon favreau, peter billingsley, tim guinee, will lyman","after being held captive in an afghan cave, billionaire engineer tony stark creates a unique weaponized suit of armor to fight evil.",7.9,887164,$ 140000000,$ 318604126,$ 585366247,79,1250,526,,"robert downey jr., terrence howard, jeff bridges, gw","yneth paltrow, leslie bibb, shaun toub, faran tahir, clark gregg, bill smitrovich, sayed badreya, paul bettany, jon favreau, peter billingsley, tim guinee, will lyman"
624,tt0373028,in your dreams,in your dreams,2008,15/07/2008,"comedy, fantasy, romance",100,uk,english,gary sinyor,gary sinyor,magnet films,"dexter fletcher, elize du toit, parminder nagra, linda hamilton, susan george, robert portal, beatie edney, mike busson, maria charles, keith ducklin, cassandra french, dana haqjoo, david horovitch, darryl lane, david lifton","albert ross was the most ambitious little boy in the world until an 11 year old girl broke his heart. now he's grown up to be an embittered dentist, he's done nothing, gone nowhere and he ...",5.4,302,$ 12000000,,,,1,1,,"dexter fletcher, elize du toit, parminder nagra, lind","a hamilton, susan george, robert portal, beatie edney, mike busson, maria charles, keith ducklin, cassandra french, dana haqjoo, david horovitch, darryl lane, david lifton"
